sample_id,molecule_id,cx,cy,cz,R11,R12,R13,R21,R22,R23,R31,R32,R33,Fx,Fy,Fz,Mx,My,Mz
25,1,2.5151023508032546,0.48466508989439655,-5.144943051306998,-0.775096400383636,-0.2955160504100618,0.558476350495138,0.3939549179197668,-0.9170702055893094,0.06149602155596551,0.49398896015919247,0.26767984976538634,0.8272378166346241,-0.11800429473217008,-0.03423034769494078,1.0194065643926924,-0.18998522930401204,1.2479946811754,0.02978939981914165
26,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.11202032137468367,0.2978784492392692,1.2541276364073746,0.30502864785726935,0.04931884592506079,-0.0037342049621219772
26,1,-0.2691455383039197,1.5322609860353447,5.45924101402846,0.1591282990775431,-0.6739230039568246,0.721460996291898,0.420198767152825,-0.6150439243632926,-0.6671985965115984,0.8933706848312933,0.40932719900051906,0.18531072187667796,0.11202032137468358,-0.2978784492392691,-1.2541276364073752,-0.009568046363741495,-0.32332192097569656,0.09520591747805095
27,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2576324086674679,0.10090531000068596,-0.5578850226374925,-0.376987456786339,0.7528685964226137,0.008151483647591704
27,1,2.790216334981261,1.3377972411960162,-4.593777696963229,-0.15295716639424528,-0.6207146527084754,-0.7689716673334852,0.9537485809855736,0.11104187710195523,-0.2793444930505687,0.2587812773688394,-0.7761333786422739,0.5750210683450483,-0.25763240866746784,-0.1009053100006861,0.5578850226374924,0.09418697518363617,-0.37975470616962115,-0.0712637649553528
28,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0695239587122926,0.3720922952528713,-0.7388972580702647,-1.3068800059289298,0.3154582058641878,0.02170752426988909
28,1,0.796803451093005,3.546956746529185,-3.9523234123224107,-0.22139415327804235,0.9625640642569396,0.15638110849927173,0.6141469124321944,0.013059659507915322,0.7890836554152798,0.7575012863647832,0.27073948270375997,-0.5940470803404385,-0.06952395871229262,-0.37209229525287135,0.7388972580702652,0.15667248149739332,-0.0014834903665728871,0.028178426312733082
29,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22582227101024294,0.07398766350007574,1.1399134776995408,0.11835663898891137,0.015614291399998065,0.0008957150074739018
29,1,0.20160920297150345,0.6241494276874969,5.6403969633117965,0.09199460173672303,0.3062282812935334,0.9475026295411059,-0.660703943896548,0.7306748253376976,-0.17200173876235192,-0.7449881151876511,-0.6101954927346921,0.2695443727392901,-0.225822271010243,-0.0739876635000757,-1.139913477699541,0.17579991320215904,1.0282959125588713,-0.12692596234963385
30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17849182715175202,0.7044276018367903,0.6664024406142046,1.3051500051316145,-0.28207231704009916,0.1033506534184907
30,1,0.9960716323091244,4.951287456440705,2.6164408623017885,0.8715464896050573,-0.22560029386036348,-0.4353288686352184,-0.49025369484840475,-0.38716882739140934,-0.7808659384195522,0.007617817573873031,0.8939825538043114,-0.4480370100214184,-0.17849182715175194,-0.7044276018367901,-0.6664024406142046,0.1513068780439366,0.0853010603894753,-0.2854546470669681
31,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.009329045064058253,0.21634084462122322,-0.7087990234146133,-0.20259661568353113,0.5223009530835099,0.0030457493144597364
31,1,1.4696708269363346,0.8370660705201011,-5.007867206205787,0.46089954762020924,-0.8860530880312649,0.049814979612018556,0.7589694622560748,0.3644590321696094,-0.5395692441501057,0.45993147572895166,0.28649526882699294,0.8404662388064958,0.009329045064058291,-0.21634084462122335,0.7087990234146129,0.6926912235068616,0.5661189126314243,0.3227131057935949
32,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06631694929134468,-0.0143029662765055,-0.5619156336252255,0.2229523026350767,0.7596066221874894,-0.001968756392214041
32,1,2.766824582236393,-0.813219149659702,-4.807408576556306,-0.6532589040044374,-0.7279801915520627,0.20808086179834767,-0.7492639305634705,0.6610990789797839,-0.0393899749766385,-0.1088869445594831,-0.1816393362680654,-0.9773181594673233,-0.0663169492913449,0.014302966276505505,0.5619156336252253,0.16524804837425283,0.4763026952754627,0.01632517081021305
33,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1233560027841321,0.08026515833169176,-0.7749434307119746,0.1822753252144677,0.28207568328072713,-0.00028527428133359387
33,1,0.875497201965108,-0.5309140110923479,-5.501340529107896,0.14662597507805097,0.8556421248880263,0.49636415820394825,-0.8752642190328476,0.3460150547935764,-0.33791438077864894,-0.4608832501981713,-0.3849027617117104,0.7996477310125178,0.12335600278413228,-0.08026515833169176,0.7749434307119739,0.6707189685598894,1.0750084996139408,0.00506576558557348
34,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17250320912510203,-0.06530761463929075,0.9515192295649656,-0.5676262310176741,0.3648134349945083,0.0026767057848298415
34,1,-0.7484899004356211,-1.394572008882138,4.823276166700242,-0.9050814911182548,-0.17419158194312223,-0.38792368736042504,-0.21912685801332898,0.9728550331359928,0.07440769180113596,0.3644323181776866,0.15234952340627456,-0.9186831380761911,-0.17250320912510206,0.06530761463929077,-0.9515192295649653,-0.44433919125298893,1.179419715657565,0.2867735310824299
35,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9484823433566394,0.567936522188127,0.5566406360736077,0.40143121878963955,-0.6065484700117717,-0.03547357697815404
35,1,4.509295823079658,2.7577445401605387,1.4423374165660892,0.7830295899956112,0.19955101917421997,-0.5891044490901721,-0.002476987664727856,-0.9461289702489428,-0.3237805370737777,-0.6219795219486038,0.2549889456470716,-0.7403526942440213,-0.9484823433566398,-0.567936522188127,-0.5566406360736071,0.3144853599874883,-0.5354772524157846,-0.019204639574983428
36,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.040308402352518674,0.019752972731124654,0.7269056408443971,-0.04365339785682043,0.5737510056176597,-0.00020214051295738833
36,1,-1.4270653714317862,-0.09375511582189203,4.90760825404218,0.9552042944588922,0.29255462592851544,0.04468273374712298,-0.29447232859587047,0.9546031709301176,0.044931433779598025,-0.029509380519007603,-0.05607652715701195,0.997990290315188,-0.040308402352518896,-0.01975297273112463,-0.7269056408443972,-0.12143757670927036,0.6614087108222844,-0.02420752392331124
37,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.4767345492401037,0.8406656074394855,-0.5717742854592276,-0.8454039037984322,-0.5659281902221676,0.09641619711138238
37,1,-2.9667029989682185,4.630656048877808,-1.7600759325123927,0.8693811810169427,0.4835263950933517,-0.10187535198277212,0.3354021134773232,-0.4260201662657157,0.8402453452473728,0.362879848391352,-0.7646626989614178,-0.5325496901215037,0.4767345492401036,-0.8406656074394855,0.5717742854592278,-0.32265084681097755,-0.29126729086798336,-0.3828276516838217
38,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.15451723664908495,-0.025212122913288837,-0.8908910603677853,0.5696951802339796,-1.0295126625745818,0.0029658050614463916
38,1,-2.4577317566376844,-1.3265567004490688,-4.354896986353735,-0.9581449453588926,-0.07587078385677085,-0.27604689427733775,-0.07978090186316453,0.9968080720678931,0.002945362149231502,0.2749423055499183,0.024845354037509208,-0.961139655305953,0.15451723664908507,0.02521212291328856,0.8908910603677853,0.5023261271724209,-0.48715193997313727,-0.14597704553692264
39,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.174140906607333,0.14136617343182062,1.0653488484196643,-0.5670119055338696,-0.38984881221438883,0.0003399240268296688
